image_filename,split,drone_types,num_drones,condition,avg_drone_size_pct,has_occlusion,has_motion_blur,background_source,is_combat_drone,mq9_reaper,shahed_136,shahed_238,mohajer_6,dji_mavic
drone_00535.jpg,train,mohajer_6;dji_mavic;mq9_reaper,3,hazy,0.0018,True,True,hazy_0032.jpg,True,1,0,0,1,1
drone_00536.jpg,train,dji_mavic,1,day,0.0014,True,True,day_0022.jpg,False,0,0,0,0,1
drone_00537.jpg,test,mohajer_6;shahed_238,2,night,0.0021,False,True,night_0059.jpg,True,0,0,1,1,0
drone_00538.jpg,train,dji_mavic,1,hazy,0.0032,False,True,hazy_0002.jpg,False,0,0,0,0,1
drone_00539.jpg,train,shahed_238,1,day,0.0014,True,True,day_0057.jpg,True,0,0,1,0,0
drone_00540.jpg,train,mohajer_6,1,hazy,0.0041,False,False,hazy_0083.jpg,True,0,0,0,1,0
drone_00541.jpg,val,mohajer_6,1,hazy,0.0027,False,True,hazy_0045.jpg,True,0,0,0,1,0
drone_00542.jpg,train,shahed_238;dji_mavic,2,hazy,0.0016,False,False,hazy_0096.jpg,True,0,0,1,0,1
drone_00543.jpg,train,dji_mavic,1,day,0.0008,False,False,day_0023.jpg,False,0,0,0,0,1
drone_00544.jpg,train,mq9_reaper,1,night,0.0008,False,True,night_0034.jpg,True,1,0,0,0,0
drone_00545.jpg,train,mohajer_6,1,hazy,0.0018,False,True,hazy_0030.jpg,True,0,0,0,1,0
drone_00546.jpg,train,mq9_reaper,1,day,0.0031,True,True,day_0028.jpg,True,1,0,0,0,0
drone_00547.jpg,train,shahed_136,1,night,0.0017,True,True,night_0008.jpg,True,0,1,0,0,0
drone_00549.jpg,train,mq9_reaper;mq9_reaper,2,day,0.0006,False,True,day_0089.jpg,True,2,0,0,0,0
drone_00550.jpg,train,shahed_136;shahed_238,2,hazy,0.003,False,True,hazy_0091.jpg,True,0,1,1,0,0
drone_00551.jpg,val,mohajer_6,1,day,0.0018,False,False,day_0029.jpg,True,0,0,0,1,0
drone_00552.jpg,train,shahed_136,1,night,0.0038,True,True,night_0009.jpg,True,0,1,0,0,0
drone_00553.jpg,train,mq9_reaper;mq9_reaper,2,day,0.0029,True,False,day_0084.jpg,True,2,0,0,0,0
drone_00554.jpg,train,shahed_136;mq9_reaper,2,day,0.002,True,True,day_0080.jpg,True,1,1,0,0,0
drone_00555.jpg,test,mohajer_6,1,day,0.0037,False,True,day_0022.jpg,True,0,0,0,1,0
drone_00556.jpg,train,mq9_reaper;mohajer_6,2,hazy,0.0006,False,False,hazy_0021.jpg,True,1,0,0,1,0
drone_00557.jpg,train,shahed_238,1,hazy,0.0025,True,False,hazy_0050.jpg,True,0,0,1,0,0
drone_00558.jpg,train,mohajer_6,1,day,0.0011,False,False,day_0009.jpg,True,0,0,0,1,0
drone_00559.jpg,test,mohajer_6;shahed_238;dji_mavic,3,day,0.0005,True,True,day_0048.jpg,True,0,0,1,1,1
drone_00560.jpg,test,mohajer_6;shahed_136,2,day,0.0029,False,True,day_0062.jpg,True,0,1,0,1,0
drone_00561.jpg,val,mohajer_6,1,hazy,0.0025,False,False,hazy_0029.jpg,True,0,0,0,1,0
drone_00562.jpg,train,shahed_238;shahed_136;shahed_238,3,night,0.0026,True,True,night_0097.jpg,True,0,1,2,0,0
drone_00563.jpg,val,shahed_238,1,day,0.0001,False,False,day_0015.jpg,True,0,0,1,0,0
drone_00565.jpg,train,mohajer_6,1,hazy,0.0023,True,False,hazy_0046.jpg,True,0,0,0,1,0
drone_00566.jpg,train,shahed_136;shahed_136,2,day,0.0052,True,False,day_0069.jpg,True,0,2,0,0,0
drone_00567.jpg,val,shahed_136;mohajer_6;mq9_reaper,3,day,0.0032,True,False,day_0025.jpg,True,1,1,0,1,0
drone_00568.jpg,train,dji_mavic,1,day,0.0001,False,True,day_0070.jpg,False,0,0,0,0,1
drone_00569.jpg,test,mohajer_6,1,night,0.0003,False,False,night_0010.jpg,True,0,0,0,1,0
drone_00570.jpg,train,mohajer_6,1,hazy,0.0029,True,False,hazy_0020.jpg,True,0,0,0,1,0
drone_00571.jpg,train,shahed_238;shahed_238,2,hazy,0.0017,True,True,hazy_0045.jpg,True,0,0,2,0,0
drone_00572.jpg,train,shahed_238;dji_mavic,2,hazy,0.0014,False,True,hazy_0073.jpg,True,0,0,1,0,1
drone_00573.jpg,train,dji_mavic;shahed_238,2,night,0.0005,True,False,night_0029.jpg,True,0,0,1,0,1
drone_00574.jpg,test,shahed_136;dji_mavic;dji_mavic,3,night,0.0015,False,True,night_0064.jpg,True,0,1,0,0,2
drone_00575.jpg,train,shahed_136,1,day,0.0046,False,True,day_0046.jpg,True,0,1,0,0,0
drone_00576.jpg,train,mohajer_6,1,night,0.0001,False,False,night_0063.jpg,True,0,0,0,1,0
drone_00577.jpg,train,dji_mavic,1,hazy,0.0001,False,True,hazy_0001.jpg,False,0,0,0,0,1
drone_00578.jpg,train,shahed_238;dji_mavic,2,hazy,0.0022,False,True,hazy_0093.jpg,True,0,0,1,0,1
drone_00579.jpg,val,mq9_reaper,1,night,0.0003,True,False,night_0036.jpg,True,1,0,0,0,0
drone_00580.jpg,train,mq9_reaper,1,hazy,0.003,False,False,hazy_0010.jpg,True,1,0,0,0,0
drone_00581.jpg,train,mq9_reaper,1,hazy,0.0027,False,True,hazy_0068.jpg,True,1,0,0,0,0
drone_00582.jpg,test,mq9_reaper,1,hazy,0.0003,False,False,hazy_0070.jpg,True,1,0,0,0,0
drone_00583.jpg,train,shahed_136,1,night,0.0026,False,True,night_0004.jpg,True,0,1,0,0,0
drone_00584.jpg,train,mohajer_6,1,night,0.0037,False,True,night_0046.jpg,True,0,0,0,1,0
drone_00585.jpg,train,mohajer_6,1,night,0.0023,False,False,night_0052.jpg,True,0,0,0,1,0
drone_00586.jpg,train,mohajer_6,1,hazy,0.0026,False,True,hazy_0011.jpg,True,0,0,0,1,0
drone_00587.jpg,train,shahed_136,1,night,0.0027,False,False,night_0076.jpg,True,0,1,0,0,0
drone_00588.jpg,train,mq9_reaper,1,day,0.0018,True,False,day_0027.jpg,True,1,0,0,0,0
drone_00589.jpg,train,dji_mavic,1,night,0.0038,False,True,night_0097.jpg,False,0,0,0,0,1
drone_00590.jpg,val,mq9_reaper,1,night,0.0005,False,True,night_0021.jpg,True,1,0,0,0,0
drone_00591.jpg,val,dji_mavic;shahed_136,2,night,0.0009,False,False,night_0001.jpg,True,0,1,0,0,1
drone_00592.jpg,train,shahed_136,1,night,0.0034,False,False,night_0012.jpg,True,0,1,0,0,0
drone_00593.jpg,val,mohajer_6,1,night,0.001,False,True,night_0060.jpg,True,0,0,0,1,0
drone_00594.jpg,train,mohajer_6;shahed_238,2,day,0.0003,True,False,day_0097.jpg,True,0,0,1,1,0
drone_00595.jpg,train,shahed_238,1,night,0.0007,False,False,night_0022.jpg,True,0,0,1,0,0
drone_00596.jpg,train,mohajer_6,1,night,0.0012,False,False,night_0044.jpg,True,0,0,0,1,0
drone_00597.jpg,val,dji_mavic,1,day,0.002,True,True,day_0066.jpg,False,0,0,0,0,1
drone_00598.jpg,train,dji_mavic;shahed_238,2,hazy,0.0004,True,True,hazy_0023.jpg,True,0,0,1,0,1
drone_00599.jpg,train,shahed_238;mq9_reaper,2,hazy,0.0018,False,True,hazy_0023.jpg,True,1,0,1,0,0
drone_00600.jpg,train,shahed_238;mq9_reaper,2,day,0.0023,True,False,day_0060.jpg,True,1,0,1,0,0
drone_00601.jpg,train,dji_mavic,1,night,0.0002,False,False,night_0011.jpg,False,0,0,0,0,1
drone_00602.jpg,val,mq9_reaper,1,night,0.0013,False,False,night_0092.jpg,True,1,0,0,0,0
drone_00603.jpg,val,mq9_reaper;mohajer_6;shahed_136,3,night,0.0018,True,True,night_0095.jpg,True,1,1,0,1,0
drone_00604.jpg,train,dji_mavic,1,day,0.0032,False,False,day_0061.jpg,False,0,0,0,0,1
drone_00605.jpg,train,mohajer_6,1,day,0.0003,False,True,day_0034.jpg,True,0,0,0,1,0
drone_00606.jpg,val,mohajer_6,1,night,0.0012,False,False,night_0055.jpg,True,0,0,0,1,0
drone_00607.jpg,val,shahed_238;mq9_reaper;mohajer_6,3,hazy,0.0013,True,True,hazy_0040.jpg,True,1,0,1,1,0
drone_00608.jpg,train,mohajer_6,1,hazy,0.0035,False,False,hazy_0052.jpg,True,0,0,0,1,0
drone_00609.jpg,train,shahed_238,1,night,0.0014,False,False,night_0006.jpg,True,0,0,1,0,0
drone_00610.jpg,val,mq9_reaper;shahed_136;dji_mavic,3,night,0.0007,False,True,night_0088.jpg,True,1,1,0,0,1
drone_00611.jpg,train,shahed_238,1,day,0.0003,False,True,day_0024.jpg,True,0,0,1,0,0
drone_00612.jpg,val,shahed_238;shahed_238,2,day,0.0015,False,True,day_0047.jpg,True,0,0,2,0,0
drone_00613.jpg,val,dji_mavic,1,night,0.0001,False,True,night_0086.jpg,False,0,0,0,0,1
drone_00614.jpg,train,mohajer_6,1,hazy,0.0005,False,True,hazy_0014.jpg,True,0,0,0,1,0
drone_00615.jpg,train,shahed_136;shahed_238,2,hazy,0.0053,False,True,hazy_0027.jpg,True,0,1,1,0,0
drone_00616.jpg,train,mohajer_6,1,night,0.003,False,True,night_0025.jpg,True,0,0,0,1,0
drone_00617.jpg,train,dji_mavic;shahed_136,2,hazy,0.0024,True,True,hazy_0075.jpg,True,0,1,0,0,1
drone_00618.jpg,val,dji_mavic,1,night,0.0006,True,False,night_0031.jpg,False,0,0,0,0,1
drone_00619.jpg,train,shahed_136,1,night,0.0018,True,False,night_0017.jpg,True,0,1,0,0,0
drone_00620.jpg,train,mohajer_6;dji_mavic,2,day,0.0012,False,True,day_0031.jpg,True,0,0,0,1,1
drone_00621.jpg,train,shahed_238;shahed_238,2,hazy,0.0028,True,True,hazy_0074.jpg,True,0,0,2,0,0
drone_00622.jpg,train,mohajer_6,1,day,0.002,False,False,day_0068.jpg,True,0,0,0,1,0
drone_00623.jpg,train,mohajer_6;shahed_136,2,hazy,0.0039,False,True,hazy_0047.jpg,True,0,1,0,1,0
drone_00624.jpg,train,mohajer_6,1,day,0.0034,False,True,day_0057.jpg,True,0,0,0,1,0
drone_00625.jpg,val,shahed_136;shahed_238,2,night,0.0036,True,True,night_0037.jpg,True,0,1,1,0,0
drone_00626.jpg,val,shahed_136;dji_mavic,2,hazy,0.0016,False,False,hazy_0095.jpg,True,0,1,0,0,1
drone_00627.jpg,train,shahed_136;dji_mavic;dji_mavic,3,day,0.0019,True,True,day_0001.jpg,True,0,1,0,0,2
drone_00628.jpg,train,mohajer_6;mq9_reaper,2,night,0.002,False,True,night_0092.jpg,True,1,0,0,1,0
drone_00629.jpg,test,dji_mavic,1,day,0.0006,False,False,day_0011.jpg,False,0,0,0,0,1
drone_00630.jpg,train,shahed_238,1,hazy,0.0002,False,False,hazy_0014.jpg,True,0,0,1,0,0
drone_00631.jpg,train,shahed_136,1,day,0.0001,False,True,day_0095.jpg,True,0,1,0,0,0
drone_00632.jpg,train,dji_mavic;mohajer_6;shahed_136,3,day,0.003,False,True,day_0094.jpg,True,0,1,0,1,1
drone_00633.jpg,train,mq9_reaper,1,night,0.0001,True,True,night_0075.jpg,True,1,0,0,0,0
drone_00634.jpg,test,shahed_238;dji_mavic;dji_mavic,3,day,0.0019,True,True,day_0067.jpg,True,0,0,1,0,2
drone_00635.jpg,train,dji_mavic;shahed_238,2,hazy,0.0009,False,False,hazy_0074.jpg,True,0,0,1,0,1
drone_00636.jpg,train,mohajer_6,1,day,0.0026,False,False,day_0067.jpg,True,0,0,0,1,0
drone_00637.jpg,train,dji_mavic,1,hazy,0.0015,False,True,hazy_0004.jpg,False,0,0,0,0,1
drone_00638.jpg,train,mohajer_6,1,night,0.0002,True,True,night_0099.jpg,True,0,0,0,1,0
drone_00639.jpg,train,mq9_reaper,1,night,0.0038,False,False,night_0067.jpg,True,1,0,0,0,0
drone_00640.jpg,train,dji_mavic;shahed_238,2,hazy,0.0016,False,True,hazy_0067.jpg,True,0,0,1,0,1
drone_00641.jpg,train,shahed_136,1,night,0.0051,True,False,night_0056.jpg,True,0,1,0,0,0
drone_00642.jpg,train,mohajer_6,1,night,0.0021,False,True,night_0000.jpg,True,0,0,0,1,0
drone_00643.jpg,test,shahed_136;shahed_136,2,hazy,0.0008,False,True,hazy_0096.jpg,True,0,2,0,0,0
drone_00644.jpg,train,mohajer_6,1,night,0.0026,False,False,night_0028.jpg,True,0,0,0,1,0
drone_00645.jpg,val,shahed_238;mq9_reaper,2,day,0.0011,True,True,day_0090.jpg,True,1,0,1,0,0
drone_00646.jpg,train,mohajer_6,1,night,0.0016,False,True,night_0023.jpg,True,0,0,0,1,0
drone_00647.jpg,train,dji_mavic;shahed_136,2,day,0.0007,False,False,day_0030.jpg,True,0,1,0,0,1
drone_00648.jpg,train,shahed_238;shahed_136;mq9_reaper,3,hazy,0.0018,False,True,hazy_0098.jpg,True,1,1,1,0,0
drone_00649.jpg,val,shahed_238;mq9_reaper,2,day,0.0031,True,True,day_0011.jpg,True,1,0,1,0,0
drone_00650.jpg,train,dji_mavic;mq9_reaper,2,night,0.0009,True,True,night_0037.jpg,True,1,0,0,0,1
drone_00651.jpg,val,mohajer_6,1,day,0.0022,False,False,day_0018.jpg,True,0,0,0,1,0
drone_00652.jpg,train,mohajer_6;mq9_reaper;shahed_136,3,day,0.0018,True,True,day_0009.jpg,True,1,1,0,1,0
drone_00653.jpg,test,mq9_reaper,1,hazy,0.0001,True,False,hazy_0084.jpg,True,1,0,0,0,0
drone_00654.jpg,train,shahed_238;shahed_238;shahed_136,3,hazy,0.0039,True,False,hazy_0094.jpg,True,0,1,2,0,0
drone_00655.jpg,train,mq9_reaper;dji_mavic;shahed_136,3,night,0.0029,False,True,night_0045.jpg,True,1,1,0,0,1
drone_00656.jpg,train,shahed_238,1,day,0.0004,False,True,day_0062.jpg,True,0,0,1,0,0
drone_00657.jpg,test,shahed_238;mq9_reaper,2,hazy,0.0025,False,True,hazy_0036.jpg,True,1,0,1,0,0
drone_00658.jpg,train,dji_mavic,1,hazy,0.001,False,False,hazy_0088.jpg,False,0,0,0,0,1
drone_00659.jpg,train,dji_mavic,1,hazy,0.0039,False,False,hazy_0006.jpg,False,0,0,0,0,1
drone_00660.jpg,train,shahed_238,1,day,0.0048,False,True,day_0001.jpg,True,0,0,1,0,0
drone_00661.jpg,test,mq9_reaper;shahed_238,2,day,0.0024,True,True,day_0057.jpg,True,1,0,1,0,0
drone_00662.jpg,val,shahed_136;mohajer_6,2,day,0.0022,False,False,day_0000.jpg,True,0,1,0,1,0
drone_00663.jpg,val,shahed_136;dji_mavic,2,night,0.0032,False,False,night_0042.jpg,True,0,1,0,0,1
drone_00664.jpg,val,shahed_136,1,day,0.0027,False,True,day_0004.jpg,True,0,1,0,0,0
drone_00665.jpg,val,mohajer_6;shahed_136,2,night,0.0041,False,False,night_0034.jpg,True,0,1,0,1,0
drone_00666.jpg,train,shahed_238;shahed_136;shahed_238,3,day,0.0017,False,True,day_0002.jpg,True,0,1,2,0,0
drone_00667.jpg,train,dji_mavic,1,day,0.002,True,False,day_0071.jpg,False,0,0,0,0,1
drone_00668.jpg,val,mohajer_6;mq9_reaper,2,day,0.0029,True,True,day_0017.jpg,True,1,0,0,1,0
drone_00669.jpg,train,shahed_136;shahed_136,2,day,0.0009,True,False,day_0081.jpg,True,0,2,0,0,0
drone_00671.jpg,val,mohajer_6;mohajer_6,2,night,0.0022,True,True,night_0009.jpg,True,0,0,0,2,0
drone_00672.jpg,test,mohajer_6;dji_mavic,2,night,0.0006,True,True,night_0082.jpg,True,0,0,0,1,1
drone_00673.jpg,train,mohajer_6;shahed_136;dji_mavic,3,night,0.0031,True,True,night_0028.jpg,True,0,1,0,1,1
drone_00675.jpg,train,shahed_238;dji_mavic,2,day,0.0004,False,False,day_0079.jpg,True,0,0,1,0,1
drone_00676.jpg,val,dji_mavic,1,hazy,0.0009,False,False,hazy_0097.jpg,False,0,0,0,0,1
drone_00677.jpg,test,dji_mavic,1,day,0.0009,True,False,day_0024.jpg,False,0,0,0,0,1
drone_00678.jpg,train,mohajer_6,1,day,0.0017,False,False,day_0019.jpg,True,0,0,0,1,0
drone_00679.jpg,train,shahed_136;mq9_reaper,2,day,0.0012,True,False,day_0060.jpg,True,1,1,0,0,0
drone_00680.jpg,train,mohajer_6,1,day,0.0001,False,True,day_0092.jpg,True,0,0,0,1,0
drone_00681.jpg,train,shahed_238,1,day,0.0013,False,False,day_0032.jpg,True,0,0,1,0,0
drone_00682.jpg,train,mq9_reaper;mq9_reaper,2,day,0.002,False,True,day_0004.jpg,True,2,0,0,0,0
drone_00684.jpg,test,dji_mavic,1,day,0.0002,True,False,day_0000.jpg,False,0,0,0,0,1
drone_00685.jpg,val,shahed_136,1,night,0.0025,True,True,night_0070.jpg,True,0,1,0,0,0
drone_00686.jpg,train,mq9_reaper,1,hazy,0.0014,False,False,hazy_0057.jpg,True,1,0,0,0,0
drone_00687.jpg,train,shahed_238,1,day,0.0002,True,False,day_0006.jpg,True,0,0,1,0,0
drone_00688.jpg,train,shahed_238,1,night,0.0023,True,False,night_0070.jpg,True,0,0,1,0,0
drone_00689.jpg,test,shahed_136,1,day,0.0031,False,True,day_0040.jpg,True,0,1,0,0,0
drone_00690.jpg,train,shahed_136;mq9_reaper,2,night,0.0004,True,True,night_0098.jpg,True,1,1,0,0,0
drone_00691.jpg,val,shahed_136,1,night,0.0015,False,True,night_0002.jpg,True,0,1,0,0,0
drone_00692.jpg,train,mohajer_6,1,night,0.0022,True,True,night_0061.jpg,True,0,0,0,1,0
drone_00693.jpg,val,shahed_136,1,night,0.002,True,True,night_0011.jpg,True,0,1,0,0,0
drone_00694.jpg,train,mohajer_6,1,hazy,0.0001,False,True,hazy_0057.jpg,True,0,0,0,1,0
drone_00695.jpg,val,shahed_136,1,hazy,0.001,False,False,hazy_0066.jpg,True,0,1,0,0,0
drone_00696.jpg,train,mohajer_6;dji_mavic,2,night,0.0019,False,True,night_0017.jpg,True,0,0,0,1,1
drone_00697.jpg,train,shahed_238,1,hazy,0.0043,False,True,hazy_0028.jpg,True,0,0,1,0,0
drone_00698.jpg,train,dji_mavic,1,day,0.0003,False,False,day_0054.jpg,False,0,0,0,0,1
drone_00699.jpg,test,mq9_reaper;mohajer_6,2,day,0.0007,False,True,day_0031.jpg,True,1,0,0,1,0
drone_00700.jpg,train,shahed_136;mohajer_6,2,hazy,0.0008,False,False,hazy_0098.jpg,True,0,1,0,1,0
drone_00701.jpg,test,mohajer_6,1,day,0.0012,True,False,day_0030.jpg,True,0,0,0,1,0
drone_00702.jpg,train,mq9_reaper,1,hazy,0.0019,False,True,hazy_0043.jpg,True,1,0,0,0,0
drone_00703.jpg,train,shahed_136;dji_mavic,2,day,0.0019,True,True,day_0000.jpg,True,0,1,0,0,1
drone_00704.jpg,train,shahed_238,1,day,0.0015,False,True,day_0054.jpg,True,0,0,1,0,0
drone_00705.jpg,train,shahed_136,1,day,0.0021,True,True,day_0051.jpg,True,0,1,0,0,0
drone_00706.jpg,train,shahed_136,1,day,0.0032,True,False,day_0081.jpg,True,0,1,0,0,0
drone_00707.jpg,train,mq9_reaper;dji_mavic,2,hazy,0.0003,False,True,hazy_0011.jpg,True,1,0,0,0,1
drone_00708.jpg,val,shahed_238;dji_mavic,2,hazy,0.0039,False,True,hazy_0090.jpg,True,0,0,1,0,1
drone_00709.jpg,test,shahed_238,1,night,0.0004,False,False,night_0068.jpg,True,0,0,1,0,0
drone_00710.jpg,train,mohajer_6;shahed_238,2,night,0.0044,True,True,night_0062.jpg,True,0,0,1,1,0
drone_00711.jpg,train,shahed_136,1,night,0.005,True,True,night_0014.jpg,True,0,1,0,0,0
drone_00712.jpg,test,mq9_reaper,1,night,0.0001,True,True,night_0016.jpg,True,1,0,0,0,0
drone_00713.jpg,train,dji_mavic,1,day,0.0002,False,False,day_0079.jpg,False,0,0,0,0,1
drone_00714.jpg,train,dji_mavic;mohajer_6,2,hazy,0.0011,True,True,hazy_0093.jpg,True,0,0,0,1,1
drone_00715.jpg,train,mohajer_6;shahed_136,2,hazy,0.0009,False,True,hazy_0084.jpg,True,0,1,0,1,0
drone_00716.jpg,val,mohajer_6,1,day,0.0035,False,True,day_0060.jpg,True,0,0,0,1,0
drone_00717.jpg,test,dji_mavic;shahed_136,2,day,0.0041,False,True,day_0093.jpg,True,0,1,0,0,1
drone_00718.jpg,train,mq9_reaper,1,hazy,0.0028,False,True,hazy_0050.jpg,True,1,0,0,0,0
drone_00719.jpg,train,shahed_136,1,hazy,0.0046,False,True,hazy_0036.jpg,True,0,1,0,0,0
drone_00720.jpg,train,shahed_238,1,hazy,0.0008,False,False,hazy_0033.jpg,True,0,0,1,0,0
drone_00722.jpg,train,mohajer_6;dji_mavic,2,hazy,0.0011,False,False,hazy_0076.jpg,True,0,0,0,1,1
drone_00723.jpg,train,dji_mavic,1,hazy,0.0006,False,False,hazy_0067.jpg,False,0,0,0,0,1
drone_00724.jpg,val,shahed_136,1,day,0.0045,False,False,day_0022.jpg,True,0,1,0,0,0
drone_00725.jpg,test,mohajer_6,1,day,0.0021,False,False,day_0080.jpg,True,0,0,0,1,0
drone_00726.jpg,train,mohajer_6,1,day,0.0011,True,False,day_0018.jpg,True,0,0,0,1,0
drone_00727.jpg,train,shahed_238,1,hazy,0.0049,False,False,hazy_0094.jpg,True,0,0,1,0,0
drone_00728.jpg,train,mq9_reaper;dji_mavic,2,hazy,0.0025,False,False,hazy_0097.jpg,True,1,0,0,0,1
drone_00729.jpg,train,dji_mavic,1,hazy,0.0031,False,False,hazy_0025.jpg,False,0,0,0,0,1
drone_00730.jpg,train,shahed_136;mq9_reaper;shahed_136,3,hazy,0.0016,True,True,hazy_0051.jpg,True,1,2,0,0,0
drone_00731.jpg,train,dji_mavic;dji_mavic;shahed_136,3,day,0.0008,True,True,day_0037.jpg,True,0,1,0,0,2
drone_00733.jpg,val,mohajer_6;mq9_reaper,2,day,0.0008,True,True,day_0052.jpg,True,1,0,0,1,0
drone_00734.jpg,val,mohajer_6;mohajer_6,2,day,0.0004,False,False,day_0014.jpg,True,0,0,0,2,0
drone_00735.jpg,train,dji_mavic,1,day,0.001,False,False,day_0040.jpg,False,0,0,0,0,1
drone_00736.jpg,train,shahed_136;mq9_reaper;mohajer_6,3,day,0.0008,False,True,day_0048.jpg,True,1,1,0,1,0
drone_00737.jpg,train,shahed_136;mq9_reaper,2,day,0.0017,True,True,day_0033.jpg,True,1,1,0,0,0
drone_00738.jpg,train,dji_mavic,1,hazy,0.0005,False,False,hazy_0028.jpg,False,0,0,0,0,1
drone_00740.jpg,train,dji_mavic,1,hazy,0.0001,True,False,hazy_0010.jpg,False,0,0,0,0,1
drone_00741.jpg,train,mq9_reaper;shahed_136,2,hazy,0.0024,True,True,hazy_0039.jpg,True,1,1,0,0,0
drone_00742.jpg,test,mq9_reaper,1,night,0.0012,True,True,night_0090.jpg,True,1,0,0,0,0
drone_00743.jpg,train,dji_mavic,1,night,0.0015,False,False,night_0041.jpg,False,0,0,0,0,1
drone_00744.jpg,train,mq9_reaper;dji_mavic,2,day,0.0003,True,True,day_0042.jpg,True,1,0,0,0,1
drone_00745.jpg,train,shahed_136;shahed_238,2,night,0.0016,False,False,night_0098.jpg,True,0,1,1,0,0
drone_00746.jpg,train,shahed_238,1,day,0.0026,False,False,day_0050.jpg,True,0,0,1,0,0
drone_00747.jpg,train,shahed_238;shahed_136,2,night,0.0052,False,True,night_0038.jpg,True,0,1,1,0,0
drone_00748.jpg,test,shahed_238,1,hazy,0.0009,False,False,hazy_0045.jpg,True,0,0,1,0,0
drone_00749.jpg,train,dji_mavic,1,night,0.0008,False,True,night_0081.jpg,False,0,0,0,0,1
drone_00750.jpg,train,mohajer_6;shahed_136,2,hazy,0.0024,True,True,hazy_0087.jpg,True,0,1,0,1,0
drone_00751.jpg,train,dji_mavic,1,hazy,0.0002,True,False,hazy_0051.jpg,False,0,0,0,0,1
drone_00752.jpg,train,dji_mavic,1,night,0.004,False,False,night_0099.jpg,False,0,0,0,0,1
drone_00753.jpg,train,shahed_136,1,hazy,0.0007,False,True,hazy_0017.jpg,True,0,1,0,0,0
drone_00754.jpg,train,mq9_reaper,1,night,0.0004,False,False,night_0003.jpg,True,1,0,0,0,0
drone_00755.jpg,train,dji_mavic,1,night,0.0025,False,False,night_0048.jpg,False,0,0,0,0,1
drone_00756.jpg,train,shahed_238;mq9_reaper,2,day,0.0013,False,True,day_0001.jpg,True,1,0,1,0,0
drone_00757.jpg,train,mohajer_6;mohajer_6;mohajer_6,3,night,0.0017,False,True,night_0085.jpg,True,0,0,0,3,0
drone_00758.jpg,train,dji_mavic;dji_mavic,2,night,0.0011,False,True,night_0010.jpg,False,0,0,0,0,2
drone_00759.jpg,train,shahed_136;shahed_136,2,night,0.0044,True,False,night_0015.jpg,True,0,2,0,0,0
drone_00760.jpg,train,shahed_238;mq9_reaper,2,hazy,0.0013,False,True,hazy_0036.jpg,True,1,0,1,0,0
drone_00761.jpg,train,mq9_reaper;dji_mavic,2,night,0.0001,True,True,night_0005.jpg,True,1,0,0,0,1
drone_00762.jpg,train,mohajer_6,1,day,0.0019,False,False,day_0085.jpg,True,0,0,0,1,0
drone_00763.jpg,train,shahed_136;shahed_136,2,day,0.004,False,False,day_0051.jpg,True,0,2,0,0,0
drone_00764.jpg,test,shahed_136,1,hazy,0.0033,False,True,hazy_0066.jpg,True,0,1,0,0,0
drone_00765.jpg,train,mq9_reaper,1,night,0.0004,True,True,night_0019.jpg,True,1,0,0,0,0
drone_00766.jpg,train,shahed_136,1,night,0.0016,False,True,night_0080.jpg,True,0,1,0,0,0
drone_00767.jpg,train,shahed_136;shahed_136,2,day,0.0021,False,True,day_0041.jpg,True,0,2,0,0,0
drone_00768.jpg,train,shahed_238;shahed_238,2,hazy,0.0032,True,False,hazy_0047.jpg,True,0,0,2,0,0
drone_00769.jpg,train,shahed_136,1,night,0.0002,False,True,night_0052.jpg,True,0,1,0,0,0
drone_00770.jpg,train,shahed_136,1,day,0.0024,False,True,day_0002.jpg,True,0,1,0,0,0
drone_00771.jpg,train,mohajer_6;shahed_136;dji_mavic,3,hazy,0.0014,True,True,hazy_0043.jpg,True,0,1,0,1,1
drone_00772.jpg,train,shahed_238,1,hazy,0.0003,False,True,hazy_0041.jpg,True,0,0,1,0,0
drone_00773.jpg,train,shahed_238,1,hazy,0.0004,False,True,hazy_0007.jpg,True,0,0,1,0,0
drone_00774.jpg,val,mq9_reaper;shahed_238;mohajer_6,3,hazy,0.0037,False,True,hazy_0050.jpg,True,1,0,1,1,0
drone_00775.jpg,train,mohajer_6;shahed_238,2,hazy,0.0014,False,True,hazy_0059.jpg,True,0,0,1,1,0
drone_00776.jpg,train,mohajer_6;mohajer_6,2,day,0.0018,False,False,day_0000.jpg,True,0,0,0,2,0
drone_00777.jpg,val,mohajer_6,1,night,0.0028,False,False,night_0002.jpg,True,0,0,0,1,0
drone_00778.jpg,test,mq9_reaper;shahed_238,2,day,0.001,False,True,day_0046.jpg,True,1,0,1,0,0
drone_00779.jpg,train,mohajer_6;dji_mavic;mq9_reaper,3,night,0.0027,True,True,night_0035.jpg,True,1,0,0,1,1
drone_00780.jpg,val,dji_mavic;mq9_reaper,2,day,0.0014,False,False,day_0081.jpg,True,1,0,0,0,1
drone_00781.jpg,test,mohajer_6,1,hazy,0.0028,False,False,hazy_0001.jpg,True,0,0,0,1,0
drone_00782.jpg,train,shahed_136,1,day,0.0002,False,True,day_0089.jpg,True,0,1,0,0,0
drone_00783.jpg,train,mq9_reaper,1,day,0.0028,False,True,day_0091.jpg,True,1,0,0,0,0
