image_filename,split,drone_types,num_drones,condition,avg_drone_size_pct,has_occlusion,has_motion_blur,background_source
drone_02800.jpg,train,mq9_reaper,1,night,0.0012,False,True,night_0002.jpg
drone_02801.jpg,train,shahed_136,1,hazy,0.0008,False,False,hazy_0012.jpg
drone_02802.jpg,val,mohajer_6;shahed_136;dji_mavic,3,hazy,0.0006,False,True,hazy_0025.jpg
drone_02803.jpg,train,shahed_136,1,night,0.0049,True,False,night_0069.jpg
drone_02804.jpg,train,dji_mavic;shahed_136,2,night,0.0015,True,False,night_0099.jpg
drone_02805.jpg,val,mq9_reaper;shahed_136,2,night,0.003,True,False,night_0025.jpg
drone_02806.jpg,train,shahed_136;shahed_136,2,night,0.0005,True,True,night_0045.jpg
drone_02807.jpg,train,mohajer_6,1,night,0.0015,False,True,night_0059.jpg
drone_02808.jpg,train,shahed_136,1,day,0.0001,False,False,day_0044.jpg
drone_02809.jpg,train,dji_mavic;mq9_reaper;mohajer_6,3,day,0.002,False,True,day_0074.jpg
drone_02810.jpg,test,shahed_136;dji_mavic,2,day,0.0039,False,True,day_0019.jpg
drone_02811.jpg,train,shahed_238,1,hazy,0.0007,True,True,hazy_0065.jpg
drone_02812.jpg,test,mohajer_6;mohajer_6;mohajer_6,3,night,0.0032,False,True,night_0058.jpg
drone_02813.jpg,test,shahed_136;shahed_238;mq9_reaper,3,day,0.0021,False,True,day_0092.jpg
drone_02814.jpg,train,mohajer_6,1,day,0.0004,False,False,day_0062.jpg
drone_02815.jpg,val,shahed_136,1,day,0.0083,True,True,day_0096.jpg
drone_02816.jpg,train,mohajer_6;dji_mavic;shahed_136,3,day,0.0032,True,True,day_0039.jpg
drone_02817.jpg,train,mq9_reaper,1,day,0.0022,True,False,day_0010.jpg
drone_02818.jpg,val,mohajer_6;dji_mavic,2,day,0.002,False,False,day_0029.jpg
drone_02819.jpg,train,mq9_reaper;shahed_136,2,night,0.0009,True,True,night_0071.jpg
drone_02820.jpg,val,dji_mavic,1,hazy,0.0004,False,True,hazy_0019.jpg
drone_02821.jpg,train,shahed_136;mq9_reaper;dji_mavic,3,night,0.0018,False,True,night_0085.jpg
drone_02822.jpg,train,mq9_reaper,1,day,0.0025,False,True,day_0073.jpg
drone_02823.jpg,test,dji_mavic;mohajer_6;dji_mavic,3,night,0.0008,True,False,night_0079.jpg
drone_02824.jpg,train,mohajer_6;shahed_136;dji_mavic,3,hazy,0.0021,True,True,hazy_0052.jpg
drone_02825.jpg,train,dji_mavic;dji_mavic,2,day,0.0015,False,True,day_0015.jpg
drone_02826.jpg,train,mohajer_6,1,hazy,0.0008,False,False,hazy_0076.jpg
drone_02827.jpg,train,shahed_238,1,night,0.0001,False,True,night_0020.jpg
drone_02828.jpg,train,shahed_238,1,hazy,0.0005,False,False,hazy_0082.jpg
drone_02829.jpg,train,mq9_reaper;mohajer_6,2,night,0.0018,False,True,night_0072.jpg
drone_02830.jpg,val,shahed_238,1,night,0.0034,False,True,night_0078.jpg
drone_02831.jpg,val,mq9_reaper,1,night,0.001,False,False,night_0059.jpg
drone_02832.jpg,val,shahed_238,1,night,0.0002,False,True,night_0004.jpg
drone_02833.jpg,train,dji_mavic,1,night,0.0024,False,False,night_0064.jpg
drone_02834.jpg,train,shahed_136,1,hazy,0.0046,False,False,hazy_0002.jpg
drone_02835.jpg,train,dji_mavic,1,night,0.0006,True,False,night_0045.jpg
drone_02836.jpg,train,shahed_136;mohajer_6,2,hazy,0.0046,False,True,hazy_0034.jpg
drone_02837.jpg,train,mohajer_6,1,day,0.0009,False,False,day_0019.jpg
drone_02838.jpg,train,dji_mavic,1,night,0.0007,False,True,night_0040.jpg
drone_02839.jpg,train,shahed_238;dji_mavic,2,hazy,0.0008,False,False,hazy_0024.jpg
drone_02840.jpg,test,shahed_136,1,night,0.0005,False,False,night_0093.jpg
drone_02841.jpg,train,dji_mavic,1,hazy,0.0003,True,True,hazy_0055.jpg
drone_02842.jpg,train,mohajer_6,1,night,0.0002,True,False,night_0090.jpg
drone_02843.jpg,val,mq9_reaper,1,night,0.0028,False,False,night_0016.jpg
drone_02844.jpg,train,mq9_reaper,1,night,0.0011,True,False,night_0021.jpg
drone_02845.jpg,val,mq9_reaper,1,hazy,0.0008,False,False,hazy_0012.jpg
drone_02846.jpg,val,shahed_136;mq9_reaper,2,night,0.0046,False,False,night_0092.jpg
drone_02847.jpg,test,dji_mavic,1,night,0.0016,False,False,night_0007.jpg
drone_02848.jpg,val,mohajer_6,1,night,0.0006,True,True,night_0071.jpg
drone_02849.jpg,train,shahed_136,1,day,0.0022,False,False,day_0040.jpg
drone_02850.jpg,train,shahed_136;shahed_136,2,day,0.0019,False,True,day_0088.jpg
drone_02851.jpg,val,mq9_reaper;mohajer_6;shahed_136,3,hazy,0.0018,True,False,hazy_0027.jpg
drone_02852.jpg,train,shahed_238,1,night,0.0037,False,True,night_0053.jpg
drone_02853.jpg,train,shahed_238,1,day,0.004,True,False,day_0053.jpg
drone_02854.jpg,train,mohajer_6;mq9_reaper;shahed_136,3,hazy,0.0015,False,True,hazy_0017.jpg
drone_02855.jpg,val,shahed_238;mohajer_6,2,day,0.0025,True,True,day_0086.jpg
drone_02856.jpg,val,shahed_136;shahed_136,2,night,0.0004,True,True,night_0004.jpg
drone_02857.jpg,train,mq9_reaper,1,day,0.0044,False,True,day_0021.jpg
drone_02858.jpg,train,shahed_238,1,day,0.0037,True,False,day_0055.jpg
drone_02859.jpg,train,mohajer_6;mq9_reaper,2,night,0.003,False,True,night_0064.jpg
drone_02860.jpg,train,shahed_238;shahed_238,2,night,0.0019,False,False,night_0034.jpg
drone_02861.jpg,val,shahed_238;mohajer_6;shahed_238,3,hazy,0.0031,True,True,hazy_0044.jpg
drone_02862.jpg,test,mohajer_6;shahed_136,2,night,0.0036,False,True,night_0098.jpg
drone_02863.jpg,val,shahed_238,1,hazy,0.0002,True,True,hazy_0029.jpg
drone_02864.jpg,train,mohajer_6,1,day,0.0015,False,True,day_0044.jpg
drone_02865.jpg,train,shahed_136;shahed_136,2,day,0.0055,True,True,day_0098.jpg
drone_02866.jpg,val,dji_mavic,1,day,0.0012,False,False,day_0082.jpg
drone_02867.jpg,train,shahed_238;shahed_136,2,hazy,0.0032,True,True,hazy_0021.jpg
drone_02868.jpg,train,mohajer_6,1,night,0.001,False,True,night_0084.jpg
drone_02869.jpg,train,mohajer_6,1,night,0.0047,False,False,night_0029.jpg
drone_02870.jpg,val,shahed_136;mq9_reaper,2,hazy,0.003,True,True,hazy_0009.jpg
drone_02871.jpg,train,mohajer_6;dji_mavic,2,night,0.0015,False,True,night_0093.jpg
drone_02872.jpg,train,shahed_136,1,day,0.0006,False,False,day_0098.jpg
drone_02873.jpg,train,mohajer_6,1,day,0.002,False,False,day_0043.jpg
drone_02874.jpg,val,shahed_238,1,day,0.001,True,False,day_0019.jpg
drone_02875.jpg,train,mq9_reaper,1,day,0.0004,True,False,day_0059.jpg
drone_02876.jpg,train,dji_mavic,1,night,0.0001,False,True,night_0059.jpg
drone_02877.jpg,train,mq9_reaper;dji_mavic,2,hazy,0.0018,True,True,hazy_0025.jpg
drone_02878.jpg,val,shahed_136;shahed_136,2,day,0.0013,False,False,day_0045.jpg
drone_02879.jpg,test,mq9_reaper;dji_mavic;mq9_reaper,3,hazy,0.0018,False,True,hazy_0077.jpg
drone_02880.jpg,val,dji_mavic;mohajer_6;mq9_reaper,3,night,0.001,True,True,night_0015.jpg
drone_02881.jpg,train,dji_mavic,1,night,0.0011,True,True,night_0051.jpg
drone_02882.jpg,train,mq9_reaper;shahed_238;mohajer_6,3,hazy,0.0014,False,True,hazy_0017.jpg
drone_02883.jpg,train,shahed_136;mohajer_6;mohajer_6,3,night,0.0015,True,True,night_0016.jpg
drone_02884.jpg,val,mohajer_6;shahed_238;dji_mavic,3,day,0.0027,False,True,day_0093.jpg
drone_02885.jpg,train,shahed_238,1,hazy,0.0042,False,False,hazy_0088.jpg
drone_02886.jpg,val,mohajer_6,1,hazy,0.0025,False,False,hazy_0018.jpg
drone_02887.jpg,train,mohajer_6,1,night,0.0004,False,False,night_0045.jpg
drone_02888.jpg,val,mq9_reaper,1,night,0.0009,False,False,night_0077.jpg
drone_02889.jpg,val,dji_mavic;mq9_reaper,2,night,0.0007,False,True,night_0046.jpg
drone_02890.jpg,train,mohajer_6;dji_mavic,2,hazy,0.0021,True,True,hazy_0026.jpg
drone_02891.jpg,val,mohajer_6,1,hazy,0.0031,True,False,hazy_0088.jpg
drone_02892.jpg,val,mq9_reaper;mohajer_6;mq9_reaper,3,hazy,0.0015,True,False,hazy_0014.jpg
drone_02893.jpg,train,shahed_136;dji_mavic,2,day,0.0026,True,True,day_0052.jpg
drone_02894.jpg,val,shahed_238,1,night,0.0001,False,False,night_0033.jpg
drone_02895.jpg,val,shahed_136;shahed_136;mq9_reaper,3,hazy,0.0047,True,True,hazy_0067.jpg
drone_02896.jpg,val,shahed_238;shahed_238,2,hazy,0.0008,False,True,hazy_0096.jpg
drone_02897.jpg,train,dji_mavic,1,night,0.001,False,False,night_0054.jpg
drone_02898.jpg,train,shahed_136;shahed_238,2,night,0.0045,True,False,night_0051.jpg
drone_02899.jpg,val,dji_mavic,1,hazy,0.0039,False,False,hazy_0010.jpg
drone_02900.jpg,val,shahed_238,1,night,0.0001,False,False,night_0009.jpg
drone_02901.jpg,train,mohajer_6,1,day,0.0003,False,True,day_0048.jpg
drone_02902.jpg,train,mq9_reaper,1,day,0.0003,False,True,day_0066.jpg
drone_02903.jpg,train,mq9_reaper;mohajer_6,2,hazy,0.0008,False,False,hazy_0088.jpg
drone_02904.jpg,train,dji_mavic;mq9_reaper,2,day,0.003,False,False,day_0039.jpg
drone_02905.jpg,val,dji_mavic,1,day,0.0004,False,False,day_0078.jpg
drone_02906.jpg,train,shahed_136,1,hazy,0.0001,False,False,hazy_0036.jpg
drone_02907.jpg,test,shahed_136;dji_mavic,2,hazy,0.0026,False,True,hazy_0085.jpg
drone_02908.jpg,train,shahed_238,1,day,0.0001,False,True,day_0001.jpg
drone_02909.jpg,train,shahed_136,1,day,0.0017,False,False,day_0078.jpg
drone_02910.jpg,val,shahed_136,1,day,0.0036,False,False,day_0086.jpg
drone_02911.jpg,train,shahed_238;mq9_reaper,2,hazy,0.0012,False,False,hazy_0069.jpg
drone_02912.jpg,test,mq9_reaper;mq9_reaper,2,day,0.0025,False,True,day_0002.jpg
drone_02913.jpg,train,mohajer_6,1,hazy,0.0015,True,True,hazy_0098.jpg
drone_02914.jpg,train,shahed_136,1,night,0.0005,False,False,night_0084.jpg
drone_02915.jpg,train,shahed_136,1,day,0.0058,False,True,day_0033.jpg
drone_02916.jpg,train,dji_mavic,1,day,0.001,True,False,day_0018.jpg
drone_02917.jpg,val,dji_mavic;dji_mavic;shahed_136,3,hazy,0.002,True,True,hazy_0038.jpg
drone_02918.jpg,train,shahed_136,1,day,0.0015,False,False,day_0073.jpg
drone_02919.jpg,train,dji_mavic,1,day,0.0003,False,False,day_0036.jpg
drone_02920.jpg,train,shahed_238,1,night,0.0046,False,True,night_0096.jpg
drone_02921.jpg,train,shahed_238,1,day,0.0041,False,True,day_0003.jpg
drone_02922.jpg,val,mq9_reaper,1,hazy,0.0016,True,True,hazy_0050.jpg
drone_02923.jpg,test,mq9_reaper,1,day,0.0008,False,False,day_0094.jpg
drone_02924.jpg,train,mq9_reaper;shahed_136,2,night,0.0022,False,False,night_0055.jpg
drone_02925.jpg,train,mq9_reaper;shahed_136,2,day,0.0028,True,True,day_0015.jpg
drone_02926.jpg,train,mohajer_6;dji_mavic,2,night,0.0003,False,False,night_0033.jpg
drone_02927.jpg,val,mohajer_6,1,hazy,0.0009,False,True,hazy_0017.jpg
drone_02928.jpg,train,mq9_reaper,1,hazy,0.0002,False,False,hazy_0013.jpg
drone_02929.jpg,train,shahed_238,1,hazy,0.0187,True,False,hazy_0046.jpg
drone_02930.jpg,val,mq9_reaper;shahed_238,2,hazy,0.0009,False,True,hazy_0025.jpg
drone_02931.jpg,val,dji_mavic;shahed_238,2,day,0.0011,True,True,day_0065.jpg
drone_02932.jpg,train,dji_mavic;mq9_reaper,2,night,0.0012,False,True,night_0051.jpg
drone_02933.jpg,train,shahed_136,1,night,0.001,True,True,night_0040.jpg
drone_02934.jpg,val,mq9_reaper,1,night,0.0014,False,True,night_0058.jpg
drone_02935.jpg,train,mq9_reaper,1,hazy,0.0008,False,False,hazy_0054.jpg
drone_02936.jpg,val,mq9_reaper,1,hazy,0.0006,False,False,hazy_0054.jpg
drone_02937.jpg,train,dji_mavic,1,night,0.0023,False,False,night_0013.jpg
drone_02938.jpg,val,shahed_238,1,day,0.0078,True,False,day_0067.jpg
drone_02939.jpg,train,mohajer_6,1,day,0.0019,False,False,day_0037.jpg
drone_02940.jpg,train,mq9_reaper;dji_mavic,2,hazy,0.0007,False,True,hazy_0052.jpg
drone_02941.jpg,val,shahed_238;mohajer_6;mohajer_6,3,hazy,0.0026,True,False,hazy_0019.jpg
drone_02942.jpg,test,dji_mavic,1,night,0.0003,False,True,night_0045.jpg
drone_02943.jpg,train,mohajer_6,1,hazy,0.0023,False,False,hazy_0001.jpg
drone_02944.jpg,train,shahed_136;shahed_238;dji_mavic,3,day,0.0008,True,False,day_0009.jpg
drone_02945.jpg,train,mq9_reaper,1,hazy,0.0024,False,False,hazy_0006.jpg
drone_02946.jpg,test,shahed_238;mohajer_6,2,day,0.0031,False,False,day_0003.jpg
drone_02947.jpg,train,shahed_238;mq9_reaper,2,day,0.0015,True,False,day_0065.jpg
drone_02948.jpg,train,mohajer_6;shahed_136,2,night,0.0015,True,True,night_0058.jpg
drone_02949.jpg,train,shahed_238;shahed_238,2,night,0.0017,False,True,night_0008.jpg
drone_02950.jpg,train,mq9_reaper,1,night,0.0007,False,False,night_0034.jpg
drone_02951.jpg,val,shahed_238;mq9_reaper,2,night,0.0007,True,True,night_0067.jpg
drone_02952.jpg,val,mohajer_6,1,day,0.0026,False,True,day_0099.jpg
drone_02953.jpg,train,shahed_238;shahed_238,2,day,0.0004,False,True,day_0090.jpg
drone_02954.jpg,train,shahed_136,1,day,0.0023,False,True,day_0068.jpg
drone_02955.jpg,val,dji_mavic,1,day,0.0001,False,False,day_0019.jpg
drone_02956.jpg,train,shahed_136;mq9_reaper,2,hazy,0.0062,True,True,hazy_0055.jpg
drone_02957.jpg,train,shahed_136,1,night,0.0003,False,False,night_0006.jpg
drone_02958.jpg,val,mq9_reaper,1,night,0.0024,False,True,night_0073.jpg
drone_02959.jpg,train,dji_mavic,1,hazy,0.0001,False,False,hazy_0038.jpg
drone_02960.jpg,train,mq9_reaper;mq9_reaper,2,night,0.0017,False,False,night_0079.jpg
drone_02961.jpg,train,shahed_136,1,day,0.0023,False,True,day_0089.jpg
drone_02962.jpg,test,dji_mavic;mq9_reaper;mq9_reaper,3,day,0.0028,True,True,day_0047.jpg
drone_02963.jpg,train,mq9_reaper,1,day,0.0013,False,True,day_0043.jpg
drone_02964.jpg,train,shahed_238,1,hazy,0.0008,False,False,hazy_0060.jpg
drone_02965.jpg,train,shahed_136;shahed_136,2,day,0.0016,True,False,day_0088.jpg
drone_02966.jpg,train,mohajer_6,1,night,0.0017,False,True,night_0022.jpg
drone_02967.jpg,train,mq9_reaper;shahed_238,2,day,0.0025,False,False,day_0042.jpg
drone_02968.jpg,val,dji_mavic,1,night,0.0003,False,False,night_0014.jpg
drone_02969.jpg,val,mq9_reaper,1,hazy,0.0016,False,False,hazy_0024.jpg
drone_02970.jpg,train,dji_mavic;mq9_reaper,2,night,0.0012,False,True,night_0080.jpg
drone_02971.jpg,train,mq9_reaper,1,day,0.0021,False,True,day_0095.jpg
drone_02972.jpg,train,shahed_238,1,hazy,0.0033,True,True,hazy_0000.jpg
drone_02973.jpg,train,shahed_238;shahed_136,2,day,0.0014,False,False,day_0028.jpg
drone_02974.jpg,val,dji_mavic;shahed_238;shahed_136,3,hazy,0.0015,False,True,hazy_0044.jpg
drone_02975.jpg,train,mohajer_6,1,day,0.0011,False,True,day_0038.jpg
drone_02976.jpg,train,mq9_reaper,1,night,0.0042,False,False,night_0040.jpg
drone_02977.jpg,train,shahed_238,1,day,0.0021,True,True,day_0004.jpg
drone_02978.jpg,train,shahed_136;mohajer_6,2,night,0.0017,False,True,night_0068.jpg
drone_02979.jpg,train,mohajer_6;mq9_reaper,2,day,0.0025,False,False,day_0010.jpg
drone_02980.jpg,train,dji_mavic;mq9_reaper;dji_mavic,3,hazy,0.0023,True,False,hazy_0078.jpg
drone_02981.jpg,val,mohajer_6;dji_mavic,2,day,0.0015,True,True,day_0099.jpg
drone_02982.jpg,train,shahed_136,1,night,0.0009,False,False,night_0022.jpg
drone_02983.jpg,val,shahed_238,1,night,0.0001,False,False,night_0064.jpg
drone_02984.jpg,test,dji_mavic,1,day,0.0021,False,False,day_0088.jpg
drone_02985.jpg,test,mq9_reaper;dji_mavic,2,night,0.0009,True,True,night_0076.jpg
drone_02986.jpg,train,dji_mavic,1,day,0.0002,False,False,day_0056.jpg
drone_02987.jpg,train,dji_mavic,1,hazy,0.0012,False,False,hazy_0013.jpg
drone_02988.jpg,train,mohajer_6,1,day,0.0032,False,True,day_0019.jpg
drone_02989.jpg,train,shahed_238,1,night,0.0013,False,False,night_0071.jpg
drone_02990.jpg,train,shahed_238;mohajer_6,2,hazy,0.0024,False,True,hazy_0002.jpg
drone_02991.jpg,train,shahed_136,1,night,0.0078,False,False,night_0006.jpg
drone_02992.jpg,train,dji_mavic,1,day,0.0009,False,False,day_0037.jpg
drone_02993.jpg,val,dji_mavic;dji_mavic,2,night,0.0018,False,True,night_0030.jpg
drone_02994.jpg,train,shahed_136;shahed_136,2,hazy,0.0039,True,True,hazy_0093.jpg
drone_02995.jpg,train,mq9_reaper,1,hazy,0.0014,True,True,hazy_0030.jpg
drone_02996.jpg,train,mq9_reaper;shahed_136,2,day,0.0009,False,False,day_0042.jpg
drone_02997.jpg,train,dji_mavic;mohajer_6,2,night,0.0016,False,True,night_0037.jpg
drone_02998.jpg,train,shahed_238,1,night,0.0008,False,False,night_0020.jpg
drone_02999.jpg,val,shahed_238,1,day,0.0001,False,True,day_0041.jpg
drone_03000.jpg,train,mq9_reaper,1,night,0.0004,False,False,night_0089.jpg
drone_03001.jpg,train,shahed_136;mohajer_6,2,hazy,0.003,False,True,hazy_0040.jpg
drone_03002.jpg,train,dji_mavic,1,hazy,0.0032,True,False,hazy_0060.jpg
drone_03003.jpg,train,dji_mavic;shahed_136,2,hazy,0.0017,True,True,hazy_0086.jpg
drone_03004.jpg,train,dji_mavic,1,day,0.0021,False,True,day_0007.jpg
drone_03005.jpg,train,mq9_reaper,1,day,0.0002,True,True,day_0049.jpg
drone_03006.jpg,train,mq9_reaper;mq9_reaper,2,hazy,0.0002,False,True,hazy_0092.jpg
drone_03007.jpg,train,shahed_136;shahed_238,2,night,0.0014,False,True,night_0068.jpg
drone_03008.jpg,train,dji_mavic,1,hazy,0.0003,True,False,hazy_0003.jpg
drone_03009.jpg,train,shahed_238;shahed_238,2,day,0.0003,False,False,day_0097.jpg
drone_03010.jpg,train,shahed_136,1,day,0.0052,False,True,day_0020.jpg
drone_03011.jpg,train,mq9_reaper;mohajer_6,2,hazy,0.0018,False,False,hazy_0067.jpg
drone_03012.jpg,train,shahed_136,1,night,0.0012,True,True,night_0026.jpg
drone_03013.jpg,train,dji_mavic;dji_mavic;shahed_238,3,hazy,0.001,True,True,hazy_0037.jpg
drone_03014.jpg,train,dji_mavic,1,day,0.0029,False,False,day_0099.jpg
drone_03015.jpg,train,shahed_136,1,night,0.0045,True,False,night_0002.jpg
drone_03016.jpg,train,shahed_238,1,hazy,0.0009,True,False,hazy_0044.jpg
drone_03017.jpg,train,shahed_238,1,day,0.0007,False,False,day_0085.jpg
drone_03018.jpg,train,mq9_reaper;shahed_238,2,day,0.0034,False,True,day_0050.jpg
drone_03019.jpg,train,mq9_reaper,1,hazy,0.0013,False,True,hazy_0069.jpg
drone_03020.jpg,train,dji_mavic,1,hazy,0.0039,False,False,hazy_0080.jpg
drone_03021.jpg,train,dji_mavic,1,day,0.0022,False,False,day_0038.jpg
drone_03022.jpg,train,mq9_reaper,1,night,0.0014,False,False,night_0031.jpg
drone_03023.jpg,train,dji_mavic,1,night,0.0004,False,True,night_0015.jpg
drone_03024.jpg,val,shahed_238,1,hazy,0.0024,False,False,hazy_0094.jpg
drone_03025.jpg,train,shahed_136,1,night,0.0001,False,True,night_0073.jpg
drone_03026.jpg,test,dji_mavic,1,night,0.0008,True,False,night_0081.jpg
drone_03027.jpg,train,shahed_136;mohajer_6;mohajer_6,3,day,0.0029,True,True,day_0000.jpg
drone_03028.jpg,train,mohajer_6;dji_mavic,2,night,0.0016,False,True,night_0047.jpg
drone_03029.jpg,train,mohajer_6,1,hazy,0.0013,False,True,hazy_0057.jpg
drone_03030.jpg,train,shahed_136;shahed_238;mohajer_6,3,day,0.0016,True,False,day_0051.jpg
drone_03031.jpg,train,mq9_reaper,1,day,0.0023,False,True,day_0084.jpg
drone_03032.jpg,train,mohajer_6,1,day,0.0019,False,False,day_0034.jpg
drone_03033.jpg,test,mohajer_6,1,hazy,0.0005,False,False,hazy_0066.jpg
drone_03034.jpg,train,shahed_238,1,hazy,0.0002,True,True,hazy_0010.jpg
drone_03035.jpg,val,mohajer_6,1,hazy,0.0007,False,False,hazy_0039.jpg
drone_03036.jpg,train,dji_mavic;dji_mavic,2,day,0.0019,False,True,day_0090.jpg
drone_03037.jpg,train,shahed_136;mohajer_6,2,night,0.0024,False,True,night_0031.jpg
drone_03038.jpg,train,mq9_reaper,1,night,0.0008,False,True,night_0017.jpg
drone_03039.jpg,train,mohajer_6;mq9_reaper;shahed_238,3,hazy,0.0034,False,True,hazy_0014.jpg
drone_03040.jpg,train,mohajer_6;mq9_reaper;dji_mavic,3,night,0.0018,False,False,night_0022.jpg
drone_03041.jpg,val,shahed_136,1,hazy,0.0057,False,True,hazy_0023.jpg
drone_03042.jpg,train,mohajer_6;shahed_238,2,night,0.003,False,True,night_0020.jpg
drone_03043.jpg,val,dji_mavic,1,hazy,0.0013,False,True,hazy_0012.jpg
drone_03044.jpg,train,mq9_reaper;mohajer_6;mohajer_6,3,night,0.001,False,True,night_0073.jpg
drone_03045.jpg,train,mohajer_6,1,day,0.005,False,True,day_0041.jpg
drone_03046.jpg,train,shahed_238,1,hazy,0.0061,False,False,hazy_0001.jpg
drone_03047.jpg,train,shahed_136;mq9_reaper,2,day,0.0003,True,True,day_0011.jpg
drone_03048.jpg,val,shahed_136,1,night,0.0003,False,True,night_0064.jpg
drone_03049.jpg,val,mohajer_6,1,hazy,0.0029,False,False,hazy_0093.jpg
drone_03050.jpg,val,shahed_238,1,night,0.0012,False,False,night_0094.jpg
drone_03051.jpg,train,shahed_136,1,night,0.0039,False,True,night_0002.jpg
drone_03052.jpg,val,mohajer_6,1,night,0.0004,False,False,night_0015.jpg
drone_03053.jpg,val,dji_mavic;mohajer_6,2,hazy,0.0022,True,False,hazy_0030.jpg
drone_03054.jpg,train,dji_mavic;shahed_238,2,day,0.0026,False,False,day_0012.jpg
drone_03055.jpg,train,shahed_238,1,hazy,0.0001,False,False,hazy_0094.jpg
drone_03056.jpg,train,shahed_238,1,hazy,0.0008,False,False,hazy_0003.jpg
drone_03057.jpg,val,shahed_136;mohajer_6,2,day,0.0021,False,True,day_0099.jpg
drone_03058.jpg,train,mq9_reaper,1,night,0.0029,False,True,night_0012.jpg
drone_03059.jpg,train,shahed_238;mq9_reaper,2,hazy,0.0017,True,True,hazy_0075.jpg
drone_03060.jpg,train,shahed_136,1,hazy,0.001,False,False,hazy_0052.jpg
drone_03061.jpg,train,shahed_136,1,night,0.0002,False,False,night_0000.jpg
drone_03062.jpg,train,mohajer_6;shahed_136,2,hazy,0.0004,False,False,hazy_0046.jpg
drone_03063.jpg,train,shahed_136,1,hazy,0.0004,False,False,hazy_0003.jpg
drone_03064.jpg,train,dji_mavic,1,hazy,0.0002,False,False,hazy_0084.jpg
drone_03065.jpg,test,dji_mavic;shahed_136,2,day,0.0011,False,False,day_0000.jpg
drone_03066.jpg,train,shahed_238;shahed_238;shahed_136,3,hazy,0.0019,False,True,hazy_0013.jpg
drone_03067.jpg,val,shahed_238;mq9_reaper,2,day,0.0049,False,True,day_0017.jpg
drone_03068.jpg,test,dji_mavic,1,hazy,0.0003,False,False,hazy_0055.jpg
drone_03069.jpg,train,mohajer_6,1,day,0.0009,True,False,day_0099.jpg
drone_03070.jpg,train,mohajer_6,1,night,0.005,False,True,night_0089.jpg
drone_03071.jpg,train,shahed_238;shahed_136;shahed_238,3,day,0.0046,False,True,day_0006.jpg
drone_03072.jpg,train,mohajer_6;mohajer_6,2,day,0.0007,False,True,day_0064.jpg
drone_03073.jpg,train,mq9_reaper,1,hazy,0.0017,True,False,hazy_0052.jpg
drone_03074.jpg,train,shahed_238;mohajer_6,2,night,0.0032,False,True,night_0000.jpg
drone_03075.jpg,val,mq9_reaper,1,night,0.0004,True,False,night_0084.jpg
drone_03076.jpg,train,mq9_reaper,1,hazy,0.0004,True,False,hazy_0041.jpg
drone_03077.jpg,train,mq9_reaper;mq9_reaper;shahed_136,3,day,0.001,False,False,day_0025.jpg
drone_03078.jpg,val,mq9_reaper;shahed_238,2,night,0.0021,True,False,night_0082.jpg
drone_03079.jpg,train,mohajer_6,1,night,0.0023,False,False,night_0042.jpg
drone_03080.jpg,train,mohajer_6,1,hazy,0.002,True,False,hazy_0013.jpg
drone_03081.jpg,train,dji_mavic;mq9_reaper,2,night,0.0015,True,False,night_0077.jpg
drone_03082.jpg,train,shahed_238,1,night,0.0004,False,True,night_0078.jpg
drone_03083.jpg,train,mohajer_6;dji_mavic,2,day,0.0012,False,True,day_0045.jpg
drone_03084.jpg,train,shahed_238,1,day,0.0011,False,False,day_0062.jpg
drone_03085.jpg,train,shahed_136;mq9_reaper;mq9_reaper,3,night,0.0018,False,True,night_0054.jpg
drone_03086.jpg,train,shahed_238,1,hazy,0.0009,False,True,hazy_0086.jpg
drone_03087.jpg,val,shahed_136,1,hazy,0.0003,False,False,hazy_0088.jpg
drone_03088.jpg,train,mohajer_6,1,day,0.001,False,True,day_0093.jpg
drone_03089.jpg,val,shahed_238,1,hazy,0.0002,False,True,hazy_0013.jpg
drone_03090.jpg,val,dji_mavic,1,day,0.001,False,False,day_0032.jpg
drone_03091.jpg,test,dji_mavic,1,hazy,0.0005,False,False,hazy_0010.jpg
drone_03092.jpg,train,shahed_136,1,night,0.0001,False,False,night_0016.jpg
drone_03093.jpg,train,mohajer_6;shahed_238,2,night,0.0013,False,True,night_0084.jpg
drone_03094.jpg,train,dji_mavic;dji_mavic,2,hazy,0.0005,False,False,hazy_0029.jpg
drone_03095.jpg,train,mq9_reaper;mohajer_6;dji_mavic,3,day,0.0027,True,True,day_0013.jpg
drone_03096.jpg,train,dji_mavic;dji_mavic;mq9_reaper,3,hazy,0.0009,True,True,hazy_0043.jpg
drone_03097.jpg,train,shahed_238,1,night,0.002,False,True,night_0034.jpg
drone_03098.jpg,train,shahed_136,1,hazy,0.0023,True,False,hazy_0005.jpg
drone_03099.jpg,val,dji_mavic;mohajer_6,2,night,0.0023,False,True,night_0003.jpg
drone_03100.jpg,val,dji_mavic;mq9_reaper,2,hazy,0.0015,False,False,hazy_0008.jpg
drone_03101.jpg,val,shahed_136;shahed_238,2,hazy,0.0026,False,True,hazy_0068.jpg
drone_03102.jpg,val,dji_mavic;shahed_136;mohajer_6,3,night,0.0035,False,True,night_0049.jpg
drone_03103.jpg,train,mohajer_6;shahed_238;mohajer_6,3,hazy,0.0018,False,True,hazy_0047.jpg
